time,link
2020-07-21 11:28:36.707308,https://www.tsn.ca/toronto-maple-leafs-centre-auston-matthews-says-he-knows-he-needs-to-unleash-shot-more-in-camp-1.1497341&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwAHoECAEQAg&usg=AOvVaw3MD04HurLXBxGVvEt_qnfw
2020-07-21 11:28:36.707308,https://www.sportsnet.ca/hockey/nhl/maple-leafs-notebook-one-week-camp-toronto-full-speed-ahead/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwAXoECAcQAg&usg=AOvVaw3SAJPWx2Ju9cRGdlsNaKge
2020-07-21 11:28:36.707308,https://thehockeywriters.com/maple-leafs-tavares-hyman-robertson-kivihalme/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwAnoECAkQAg&usg=AOvVaw001Yl9V5zUEgsW7gkpY05l
2020-07-14 11:28:36.707308,https://www.tsn.ca/high-flying-nick-robertson-turning-heads-at-toronto-maple-leafs-camp-1.1495997&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwA3oECAgQAg&usg=AOvVaw1thJbir2RHSoLomFX0XlnX
2020-07-14 11:28:36.707308,https://www.sportsnet.ca/hockey/nhl/maple-leafs-told-nhl-stop-using-officials-training-camp/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwBHoECAYQAg&usg=AOvVaw035jHmqpdRQusD5iiCYtU_
2020-07-14 11:28:36.707308,https://www.forbes.com/sites/curtisrush/2020/07/15/auston-matthews-admits-to-testing-positive-for-coronavirus--but-that-isnt-the-biggest-concern-for-the-toronto-maple-leafs/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwBXoECAMQAg&usg=AOvVaw2-FXoygsCf7THFqGNe7DM3
2020-07-28 11:28:36.707308,https://www.sportsnet.ca/hockey/nhl/maple-leafs-announce-roster-phase-4-nhls-return-play/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwBnoECAAQAg&usg=AOvVaw0vjoQp_20qJJFiDvVKjJLX
2020-07-28 11:28:36.707308,https://lastwordonhockey.com/2020/07/25/hockey-history-leafs-hire-roger-neilson/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwB3oECAIQAg&usg=AOvVaw2A85XyU7kUGv76w6_5YNVX
2020-07-28 11:28:36.707308,https://editorinleaf.com/2020/07/27/toronto-maple-leafs-korshkov-russia/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwCHoECAUQAg&usg=AOvVaw2cCDtulYuruITK5hVrMbxk
2020-08-03 11:28:36.707308,https://mapleleafshotstove.com/2020/08/03/john-tortorella-post-game-blue-jackets-2-vs-leafs-0/&sa=U&ved=2ahUKEwj716nF7oHrAhWCt54KHak7AGc4HhDRjwUwCXoECAQQAg&usg=AOvVaw00BQtUY5NBQsGlk9qa_cxJ
2020-08-03 11:28:37.845274,https://mapleleafshotstove.com/2020/08/03/john-tortorella-post-game-blue-jackets-2-vs-leafs-0/&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwAHoECAUQAg&usg=AOvVaw3wKErcmg0Sv2GH0AhXEamj
2020-08-03 12:28:37.845274,https://www.pensionplanpuppets.com/2020/8/3/21352651/toronto-maple-leafs-columbus-blue-jackets-game-1-recap-analysis&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwAXoECAcQAg&usg=AOvVaw0eVYvceWPJ-BMXKi9_8Qeo
2020-07-21 11:28:37.845274,https://www.sportsnet.ca/hockey/nhl/maple-leafs-nick-robertson-best-handle-hype/&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwAnoECAkQAg&usg=AOvVaw2_k1_4o8RzFyN-2X6JLtVj
2020-07-28 11:28:37.845274,https://editorinleaf.com/2020/07/24/toronto-maple-leafs-intriguing-decision/&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwA3oECAgQAg&usg=AOvVaw0TzUEykDqyjiJLX8laF9ze
2020-07-28 11:28:37.845274,https://mapleleafshotstove.com/2020/07/28/kyle-dubas-ahead-of-the-nhl-playoffs-we-have-a-lot-to-prove/&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwBHoECAYQAg&usg=AOvVaw1UFpbegpDGD_T6HxfwRyyn
2020-07-14 11:28:37.845274,https://www.nhl.com/news/maple-leafs-preparing-for-cup-qualifiers-with-intrasquad-series/c-317457458&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwBXoECAEQAg&usg=AOvVaw13mTDs3MPBN5RBv4paSVC5
2020-08-03 11:28:37.845274,https://www.pensionplanpuppets.com/2020/8/3/21352137/daily-news-links-toronto-maple-leafs-winners-losers-game-1-toronto-maple-leafs-columbus-blue-jackets&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwBnoECAAQAg&usg=AOvVaw2G1UmLWjVTTGuCCKAPaJu4
2020-07-14 11:28:37.845274,https://lastwordonhockey.com/2020/07/16/toronto-maple-leafs-one-hit-wonders/&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwB3oECAQQAg&usg=AOvVaw01jm_UXq-eq5SPwiE7qnyW
2020-07-21 11:28:37.845274,https://lastwordonhockey.com/2020/07/21/today-in-hockey-history-maple-leafs-sign-auston-matthews/&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwCHoECAIQAg&usg=AOvVaw27mqG4HXWX3Ec9RgUGeqP4
2020-07-28 11:28:37.845274,https://torontosun.com/sports/hockey/nhl/toronto-maple-leafs/kyle-clifford-looking-forward-to-unleashing-physical-side-once-maple-leafs-square-off-with-jackets&sa=U&ved=2ahUKEwivzu3F7oHrAhUQ16wKHZxMDFQ4KBDRjwUwCXoECAMQAg&usg=AOvVaw1XEHDfQ5U_LDWK6Aca4hBL
2020-07-21 11:28:38.931152,https://editorinleaf.com/2020/07/23/toronto-maple-leafs-newest-seattle-kraken/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwAHoECAUQAg&usg=AOvVaw1ytO9PwMzfVGV2J4ZRdcvA
2020-07-28 11:28:38.931152,https://editorinleaf.com/2020/07/24/toronto-maple-leafs-dubas-nhl/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwAXoECAkQAg&usg=AOvVaw1o9IsmAkWUbT5jpufeR7g5
2020-07-14 11:28:38.931152,https://www.tsn.ca/toronto-maple-leafs-edmonton-oilers-postpone-hub-city-media-availability-1.1494481&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwAnoECAcQAg&usg=AOvVaw23oPzWrnnbIz6MQwVF7vv5
2020-07-14 11:28:38.931152,https://lastwordonhockey.com/2020/07/14/the-toronto-maple-leafs-should-consider-tanking/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwA3oECAgQAg&usg=AOvVaw0L3WC7CJCTcMvN8DvReYGg
2020-08-03 11:28:38.932149,https://www.cp24.com/sports/korpisalo-gets-shutout-in-1st-post-season-start-blue-jackets-down-maple-leafs-1.5049304&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwBHoECAMQAg&usg=AOvVaw1WMh0wy5yabqo-jx5lP9HG
2020-07-28 11:28:38.932149,https://thehockeywriters.com/maple-leafs-sacrifices-return-to-play/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwBXoECAEQAg&usg=AOvVaw02_7WHO0q1MN2dsU6FsOLR
2020-07-05 11:28:38.932149,https://thehockeywriters.com/maple-leafs-jim-paliafito-little-known-employee/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwBnoECAQQAg&usg=AOvVaw2NiLBcqAgOYIObpEl5l5EK
2020-07-28 11:28:38.932149,https://lastwordonhockey.com/2020/07/24/maple-leafs-blue-jackets-qualifying-round-odds-preview/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwB3oECAIQAg&usg=AOvVaw06htqkDJ1vjUyB2-uiSmUb
2020-08-01 11:28:38.932149,https://thehockeywriters.com/maple-leafs-kerfoot-boost-2020-playoffs/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwCHoECAAQAg&usg=AOvVaw2mgoSiYKbYkS8pDN2WIOdC
2020-07-21 11:28:38.932149,https://www.sportsnet.ca/hockey/nhl/nhl-trying-minimize-home-ice-advantage-maple-leafs-will-toronto/&sa=U&ved=2ahUKEwim4LLG7oHrAhUDiqwKHVFZASc4MhDRjwUwCXoECAYQAg&usg=AOvVaw3M-R0Du_338epLSYMlNxOb
2020-07-21 11:28:40.262587,https://torontosun.com/sports/hockey/nhl/toronto-maple-leafs/extended-break-gave-leafs-captain-tavares-chance-to-get-his-body-right&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwAHoECAMQAg&usg=AOvVaw2hNSqeIWiPEYFNPmMUcSaM
2020-07-21 11:28:40.262587,https://www.tsn.ca/hungry-ilya-mikheyev-aims-to-come-back-more-than-100-per-cent-for-toronto-maple-leafs-1.1496864&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwAXoECAkQAg&usg=AOvVaw267vsM8q7kCqq8tSOuOFeW
2020-07-21 11:28:40.262587,https://mapleleafshotstove.com/2020/07/17/sheldon-keefe-on-the-potential-of-travis-dermott-playing-the-right-side/&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwAnoECAcQAg&usg=AOvVaw2O6bGvT8J1kgqMllrKfLbx
2020-07-21 11:28:40.262587,https://editorinleaf.com/2020/07/23/toronto-maple-leafs-must-win/&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwA3oECAgQAg&usg=AOvVaw0G4oedBVwj2uMUz1g4NspH
2020-07-29 11:28:40.262587,https://toronto.citynews.ca/video/2020/07/28/maple-leafs-back-in-action-take-on-habs-in-sole-exhibition-game/&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwBHoECAEQAg&usg=AOvVaw3Aj_1XqavWuJgWUHgYFMH_
2020-07-28 11:28:40.262587,https://mapleleafshotstove.com/2020/07/26/sheldon-keefe-on-eve-of-entering-nhl-playoff-bubble/&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwBXoECAYQAg&usg=AOvVaw0zOZyzAfbRhnLJ_U5BMvw9
2020-07-05 11:28:40.262587,https://editorinleaf.com/2020/07/07/toronto-maple-leafs-profile-campbell/&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwBnoECAAQAg&usg=AOvVaw3A6QnhWMLvd8qCZ7Dqjcfj
2020-07-21 11:28:40.262587,https://www.sportsnet.ca/hockey/nhl/maple-leafs-look-star-line-scrimmages/&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwB3oECAUQAg&usg=AOvVaw0zxjmLEX7L3L4h-F9yDDk7
2020-08-04 10:28:40.262587,https://www.thescore.com/nhl/news/1995682&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwCHoECAIQAg&usg=AOvVaw2vtmE8R7OVQAWM2rt_lbLr
2020-07-21 11:28:40.262587,https://www.cbc.ca/news/canada/calgary/lost-maple-leafs-watch-found-calgary-surgeon-1.5657855&sa=U&ved=2ahUKEwjxufXG7oHrAhUCUa0KHR4-DtM4PBDRjwUwCXoECAQQAg&usg=AOvVaw37gNKRKyiYIoJhyY2B-5GH
2020-07-14 11:28:41.386629,https://awinninghabit.com/2020/07/15/toronto-maple-leafs-perfect-test-montreal-canadiens/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwAHoECAUQAg&usg=AOvVaw28ie-1CuqtuA_QgBjPFktz
2020-07-07 11:28:41.386629,https://editorinleaf.com/2020/07/09/toronto-maple-leafs-overrated/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwAXoECAkQAg&usg=AOvVaw2yLpMaW4GpgpsTUt7aUxZv
2020-07-14 11:28:41.386629,https://editorinleaf.com/2020/07/16/toronto-maple-leafs-viewing-experience/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwAnoECAgQAg&usg=AOvVaw2tTFk1osVPbrmvP-yBiQTU
2020-07-07 11:28:41.386629,https://thehockeywriters.com/maple-leafs-eddie-shack-blue-jackets-john-tavares/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwA3oECAcQAg&usg=AOvVaw2zsjMvG02_FNDpyuOr37F1
2020-07-05 11:28:41.386629,https://thehockeywriters.com/maple-leafs-barrie-nylander-tavares/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwBHoECAIQAg&usg=AOvVaw3wjujgzqRO7FHXZb-D2FpM
2020-07-21 11:28:41.386629,https://www.pensionplanpuppets.com/2020/7/21/21320518/columbus-boo-jackets-vs-toronto-maple-leafs-whats-in-the-net-merzlikins-korpisalo&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwBXoECAMQAg&usg=AOvVaw0cL_FqygXuiedwAbSoaIlD
2020-07-14 11:28:41.386629,https://editorinleaf.com/2020/07/10/toronto-maple-leafs-alienating-fans/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwBnoECAEQAg&usg=AOvVaw3jwqbosPo11bSpE6Sfk8Go
2020-07-21 11:28:41.386629,https://www.tsn.ca/tpronto-maple-leafs-sign-defenceman-teemu-kivihalme-to-two-year-two-way-extension-1.1497089&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwB3oECAYQAg&usg=AOvVaw19wg8OHr5v7MjfEKNJhl3r
2020-07-14 11:28:41.386629,https://www.sportsnet.ca/hockey/nhl/maple-leafs-cannot-afford-slow-start-blue-jackets/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwCHoECAAQAg&usg=AOvVaw0A11UDaJtoWuwDuoxec6V6
2020-07-29 11:28:41.386629,https://www.theglobeandmail.com/sports/article-hockey-covid-19-and-the-sound-of-silence-at-scotiabank-arena/&sa=U&ved=2ahUKEwj2pMbH7oHrAhUCYKwKHWjACHc4RhDRjwUwCXoECAQQAg&usg=AOvVaw3hI1kcTi17Aa8Z_Vy5qTjE
2020-07-07 11:28:42.412117,https://thehockeywriters.com/maple-leafs-defence-draft-picks-matthews-colangelo/&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwAHoECAEQAg&usg=AOvVaw2yGQFJBd2KMVy_Rj559qnr
2020-07-21 11:28:42.412117,https://www.sportsnet.ca/hockey/nhl/addition-nick-robertson-sends-message-slow-starters-maple-leafs/&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwAXoECAgQAg&usg=AOvVaw33-4KO0LJcy1f0WoLYiOn2
2020-07-28 11:28:42.412117,https://toronto.citynews.ca/video/2020/07/26/former-maple-leafs-star-eddie-shack-remembered/&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwAnoECAcQAg&usg=AOvVaw0QLz_13GNNrshILiZLB3fV
2020-07-21 11:28:42.412117,https://www.pensionplanpuppets.com/from-the-branches/2020/7/21/21331845/getting-excited-about-hockey-again-toronto-maple-leafs-mews-columbus-blue-jackets-news-nhl-playoffs&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwA3oECAkQAg&usg=AOvVaw0c8tg3e2pjm7IpMmd5blsQ
2020-08-03 11:28:42.412117,https://barrie.ctvnews.ca/fans-businesses-cheer-leafs-return-1.5049087&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwBHoECAYQAg&usg=AOvVaw0sscHm5IAs-_1pd4aKdgrt
2020-07-14 11:28:42.412117,https://www.pensionplanpuppets.com/2020/7/14/21324660/maple-leafs-to-play-montreal-canadiens-in-exhibition-game&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwBXoECAQQAg&usg=AOvVaw3gVejNPmgw6fOC1T04W8ms
2020-07-14 11:28:42.412117,https://www.sportsnet.ca/hockey/nhl/nhl-training-camps-day-3-live-blog-leafs-competition-best-five-simulation/&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwBnoECAIQAg&usg=AOvVaw2ChYxqsSPC_hW_miTnoWSM
2020-08-03 11:28:42.412117,https://www.pensionplanpuppets.com/2020/8/2/21351933/toronto-maple-leafs-hockey-nhl-return-the-cannon-will-be-silent-the-first-step-on-to-the-cup&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwB3oECAMQAg&usg=AOvVaw2cOHdUq_RQgXiITW6SnVPI
2020-07-14 11:28:42.412117,https://mapleleafshotstove.com/2020/07/15/toronto-maple-leafs-kyle-dubas-on-defensive-game/&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwCHoECAAQAg&usg=AOvVaw1H71oEH34IN-Y2mQ_LR-2R
2020-07-14 11:28:42.412117,https://torontosun.com/sports/hockey/paul-hendrick-signs-off-from-leafs&sa=U&ved=2ahUKEwiR1oTI7oHrAhWXrp4KHVVADQ84UBDRjwUwCXoECAUQAg&usg=AOvVaw3Y2x7yR8LHixw-qvV2sY7e
2020-07-14 11:28:43.418235,https://www.pensionplanpuppets.com/2020/7/14/21324660/maple-leafs-to-play-montreal-canadiens-in-exhibition-game&sa=U&ved=2ahUKEwj-_8LI7oHrAhVDo54KHaDsDdc4WhDRjwUwAHoECAQQAg&usg=AOvVaw3VgULYraR6S5vblHwAA0gL
