time,link
2020-07-30 14:38:42.570287,https://www.sportsnet.ca/hockey/nhl/main-strengths-weaknesses-maple-leafs-canadiens/&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwB3oECAIQAg&usg=AOvVaw3d_qanjVVAdapUE37JWFj8
2020-07-31 14:38:42.570287,https://www.nhl.com/news/maple-leafs-sheldon-keefe-learned-from-john-tortorella/c-317738364&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwCHoECAEQAg&usg=AOvVaw3vu3lLOdj9EbYadyCG2qIc
2020-08-04 15:38:42.570287,https://www.jacketscannon.com/2020/8/4/21354530/stanley-cup-qualifiers-gamethread-two-columbus-blue-jackets-at-toronto-maple-leafs&sa=U&ved=2ahUKEwik367y2oTrAhWK-mEKHQfKDpg4ChDRjwUwCXoECAUQAg&usg=AOvVaw0h0OQwKgovM92Jq-_vdv1w
2020-07-29 14:38:43.825722,https://www.sportsnet.ca/hockey/nhl/maple-leafs-spezza-nhls-restart-chance-childhood-dream/&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwAHoECAIQAg&usg=AOvVaw2H3K6A-Gm6FFhYPywyZlGG
2020-07-30 14:38:43.825722,https://www.nhl.com/news/edmonton-vancouver-toronto-power-play-numbers/c-317692508&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwAXoECAkQAg&usg=AOvVaw2fhsipnU5WGLba9mpCMQdT
2020-07-31 14:38:43.825722,https://editorinleaf.com/2020/07/31/toronto-maple-leafs-start-robertson/&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwAnoECAgQAg&usg=AOvVaw1v3kHF9x2C2Cwtak5y5RVR
2020-07-31 14:38:43.825722,https://thehockeywriters.com/maple-leafs-nick-robertson-progress-potential/&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwA3oECAcQAg&usg=AOvVaw0zpkK1oPIFqIhn2vAe0nEX
2020-07-29 14:38:43.825722,https://www.tsn.ca/toronto-maple-leafs-ready-to-expect-the-unexpected-as-restart-nears-1.1499937&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwBHoECAQQAg&usg=AOvVaw07If0tIvO-NVxvSj8300Ex
2020-08-01 14:38:43.825722,https://www.sportsnet.ca/hockey/nhl/maple-leafs-loan-defenceman-mikko-lehtonen-khl-jokerit/&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwBXoECAUQAg&usg=AOvVaw17YLYhjnWsRWrlurVnNVqL
2020-07-22 14:38:43.825722,https://www.sportsnet.ca/hockey/nhl/clash-mcdavid-boosted-leafs-trust-muzzin-holl-shutdown-pair/&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwBnoECAMQAg&usg=AOvVaw15WiP5gHi-lAK2mblQo3Hd
2020-07-22 14:38:43.825722,https://www.tsn.ca/william-nylander-packing-his-swagger-as-toronto-maple-leafs-prepare-to-enter-bubble-1.1499184&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwB3oECAYQAg&usg=AOvVaw2ZTPyortnzDai_Jq_zD0WD
2020-07-29 14:38:43.825722,https://www.sportsnet.ca/hockey/nhl/toronto-maple-leafs-vs-columbus-blue-jackets-nhl-return-play-preview/&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwCHoECAEQAg&usg=AOvVaw1pMSWXh3TiTUnAvXsiiozj
2020-08-02 14:38:43.825722,https://thehockeywriters.com/nhl-rumors-august-1-2020/&sa=U&ved=2ahUKEwjDgf_y2oTrAhVKE4gKHZ3MDRM4FBDRjwUwCXoECAAQAg&usg=AOvVaw21-7aWcqyVl9LWWPUTaViX
